comment_id,language,category,comment,english_translation,rule_verdict
C021380,Tanglish,Hate Speech,Sattatha thappa use pandranga kurippa vankodama sattatha atha pathi oru padam yedunga director sir,,Safe
C021388,Tanglish,Offensive,Ada pavingala. .... Iwlo charming ah iruke da... Saaptinga trailer laye,,Safe
C021395,Roman Telugu,Hate Speech,jai jai maa hinduvula pulibidda rajasingh annagaru jaishreeram,,Safe
C021396,Telugu,Hate Speech,ఆ దేవ దేవుడు మీకు తోడుగా ఉన్నారు మెగాస్టార్ చిరంజీవి పేరు చూసి ఈ వీడియో చూస్తున్న All the best from మెగాస్టార్ ఫ్యాన్స్,,Safe
C021400,Kannada,Offensive,ಗುರು ಇವರಿಗೆ ದೇಶದ ಅಭಿಮಾನ ಇಲ್ಲ ಇವರಿಗೆ ವಿಡಿಯೋ ಮಾಡೋದೇ ಮುಖ್ಯ ಇವರಿಗೆ,,Safe
C021401,Tanglish,Offensive,"you can kill a man, but you can't kill Ambedkar Periyar Marx",,Safe
C021431,Tanglish,Offensive,Ena da intha 2 mins eh full ah paaka mudila,,Safe
C021436,Tanglish,Offensive,Haters innum Intha trailer ra pathutu Inga vanthu katharitu kadakaranuga....,,Safe
C021442,Roman Telugu,Hate Speech,Adhi bcci kaadhu business cricket india,,Safe
C021444,Tamil,Hate Speech,லவ் பண்ண மட்டும் போதாது மேட்டரை முடிச்சுட்டு சொன்ன அது சமூகம் பொண்ணு மேல கை வைச்ச வெட்டுவோம் சொன்ன சாதி சாதி வேண்டாம் ஆன தாழ்த்தப்பட்டோர் சலுகை வேணும்ல,,Safe
C021461,Roman Telugu,Hate Speech,Nenu ippudu hospitallo vunna nevalle navvi navvi chanipoyanudoctor treatment chesthunadhujust kidding,,Safe
C021467,Roman Telugu,Hate Speech,karthikeya masth cheppinddu sudheer miru jabardasth ki belong avvarudhee ki belong avvaru ma audience ki belong avutaru,,Safe
C021472,Telugu,Hate Speech,సినిమా వరకు PK OKపాలిటిక్స్ నోనేను నీతో ఏకీభవిస్తున్నాను bro,,Safe
C021482,Tanglish,Offensive,Padam diwali kku vantha sottaian odiduvaan,,Safe
C021483,Telugu,Hate Speech,AVATAR ఒక అద్భుత ప్రపంచం దీని డైరెక్టర్ James Cameron అంతకన్నా అద్భుతం ఆయన ideas కి creativity కి,,Safe
C021488,Tanglish,Hate Speech,1nal record kuda intha intha ajith padam beat pana mudiyathu polaiye like erikitea iruku......,,Safe
C021489,Tanglish,Offensive,Enka Anne velayutham Anne Mari Vara mudiyyuma,,Safe
C021492,Tamil,Hate Speech,டிரைலருக்கு கே கதறல் னா படம் வந்தா செத்துருவானுக போல.... படம் தெறிக்கவிடப்போகுது....... படம் வெற்றி பெற வாழ்த்துக்கள் ......,,Safe
C021505,Roman Telugu,Hate Speech,entha claritiga intha vivaramgaa cheppevaadu evaruu laeru 100 correct gaa chepparu,,Safe
C021516,Roman Telugu,Hate Speech,Very funny Tirupathi language Yaasa dimpaadu he has very good natural making sense of humour Hope to see him soon in Jabardast,,Safe
C021519,Tamil,Hate Speech,"டே இயக்குனரே..... கதையை எப்படி தேர்ந்தெடுக்கணும் அதை எப்படி சொல்லனும்னு தெரிஞ்சிக்க மாரி செல்வராஜ் கிட்ட தினம் மூணுவேளை வாங்கி குடிடா பரதேசி... நல்ல கதை எடுத்து ஜெயிக்க வக்கில்லனா... ஜாதிவெறிபுடிச்ச நாய்ங்கள தூண்டிவிடுற ஒரே ஒரு வசனத்தமட்டும் வச்சி படம் எடுக்கவேண்டியது... நம்ம ஊருல அந்த பைத்தியங்கள் தான அதிகம் இருக்கு... முதுகெலும்பில்லாத நாய்.... ரிச்சர்ட் சார், தலயோட மச்சான்னு உங்கமேல ஒரு மரியாதை இருந்துச்சி.... எதைவது பண்ணி ஹீரோ ஆகிடனும், ரசிகர் கூட்டத்த உருவாக்கிடணும் நு இப்படி மட்டமான வேலை பாப்பிங்கன்னு நெனச்சி கூட பாக்கல...",,Safe
C021521,Roman Telugu,Hate Speech,ituvantollu mantrulugaa undadam telamgaana chesina duradrushtam,,Safe
C021524,Roman Telugu,Hate Speech,vaerae level loo undhi performance looking very handsome,,Safe
C021526,Tamil,Hate Speech,பிஜேபி தயாரிப்பு சினிமா வா. மதவாத நெடி அடிக்கிறதே,,Safe
C021529,Tanglish,Hate Speech,Padam serupuadi For Kuruma Group And Nadaka kadhal,,Safe
C021531,Tanglish,Hate Speech,TSK 630+k likes NGK 550k likes Kaappaan 456k likes NGK 37k cmts Kaappaan 23k cmts Yyyy..poga poga kudama koranjikitte poguthu,,Safe
C021532,Tanglish,Offensive,Enna Da comedy ah eruku 🤣,,Safe
C021533,Tanglish,Hate Speech,adhukulla potta pasanga vijay fan anils dislike panranga potta pasanga,,Safe
C021540,Tanglish,Offensive,Wrong casting manju warrier.danush sir.....bad casting,,Safe
C021542,Tanglish,Offensive,Hmm poti potu like and dislike panradhulam oru recordaa adapavingala...,,Safe
C021545,Roman Telugu,Hate Speech,ap lo jagan anna debbaki metro ledhu le bro,,Safe
C021550,Kanglish,Offensive,kumar yadav lo thamma nanu copy madidare antha yello helidini.. ratasasan movie bgm inspiration indha idhna madidare andirodhu.. nav yav telugu movie nu nodalla kannadake modala adhyathe namdhu,,Safe
C021560,Tanglish,Hate Speech,Neenga enna vena kathukonga aana Hollywood padathukku dubbing mattum kathukathinga,,Safe
C021561,Kannada,Hate Speech,ಆ 247 ಜನ dislikers ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ die hard fans ಇರಬೇಕು..,,Safe
C021573,Roman Telugu,Hate Speech,"Vaadiki baagaa balsindhi.mind dobbinattundhi,kodikki.",,Safe
C021574,Tanglish,Offensive,Namakku thevayandhu namaa DHA adichu vanganum.. Semma punch ..D.. killing trailor dudes,,Safe
C021593,Tanglish,Offensive,8m views varavae innum oru vaaram aagum pola. ha ha. Vandu muruganukku vandha sodhanai.,,Safe
C021598,Tanglish,Hate Speech,Nalla neram na India la pirakkella illatti nanum jathi variyanakiruppan nalla neram,,Safe
C021601,Roman Telugu,Hate Speech,Babu o rambabu nuve sa...... Naki pothuv babu,,Safe
C021602,Tamil,Hate Speech,திரௌபதி சீலையை உருவி மானபங்க படுத்தியது அக்னி வம்சத்தை சார்ந்தவரே ஆனால் இன்று அவர்கள் பெண்களை பாதுகாக்கிற்களாம் #பெண் #பாதுகாப்பு,,Safe
C021603,Tanglish,Hate Speech,That frame Yaana joke Kathir ettipaakurathu........,,Safe
C021614,Kanglish,Hate Speech,dont support kannada shit only telugu ji telugu,,Safe
C021615,Kanglish,Offensive,Super sir nNijavaglu namma desha tumba hinde ede .n Edakke namma deshed Rajkiya ne karna.,,Safe
C021620,Tanglish,Offensive,"Ithu, Hindi movie 'pink' remake pannathu.",,Safe
C021622,Tanglish,Offensive,Dislike full ah vijay fan ah than iruppan🤣🤣,,Safe
C021624,Tamil,Offensive,ஏண்டா dislike பன்ரதுக்கே இரவு கண் முழிச்சிருந்திங்கலாடா,,Safe
C021635,Tanglish,Hate Speech,Unga vilamparathugu rajiniya use panringada paratheasi avar 96 la sonnatha un kathulaa kettiyada avar eppatha sonnaru nan arasiyalugu varuvathu urithinu 31/12 / 2017 eppatha sonnaru da,,Safe
C021637,Roman Telugu,Hate Speech,pranam ichhe phaank oka pawan kalyan gaariki matrame unnaaru,,Safe
C021640,Kanglish,Hate Speech,Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru🤣,,Safe
C021646,Tamil,Hate Speech,கிழித்து ஏறிய வேண்டிய சாதிய குப்பை #திரவுபதி இந்த முட்டா பசங்க நாட்ல பொறந்ததுக்கு பொராகமலே இருந்திருக்கலாம் .... கமென்ட் பண்ண athanayum **பசங்களுக்கு பிறந்தது போல.. . ஜாதிய வன்மம் .... சாதிய கொடுமை..... தீண்டாமை 🤦‍,,Safe
C021650,Kannada,Offensive,MONSTER_KANNADA ಓಹ್ ತುಕಾಲಿಗೆ ಹಟ್ಟಿದವನೆ,,Safe
C021651,Roman Telugu,Hate Speech,array devudi dabbulu raa avi vaati gurinchi anduku raa aashaa kakapotay…devudu dabbu devudike…daani kuudaa too much chestru maeru,,Safe
C021653,Tanglish,Hate Speech,Ennada panni vechirukinga spy movie pola iruku,,Safe
C021656,Roman Telugu,Hate Speech,idira puel power anti ippudina telusukondra,,Safe
C021657,Kannada,Offensive,vinu ಇವ್ನು ಯಾರ್ ಗುರು ನಂದೆಲ್ಲಿ ಇಡ್ಲಿ ಅಂತವ್ನೆ,,Safe
C021661,Roman Telugu,Hate Speech,puttadam antuu jarigithe adhi raitu kutumbamlone puttalichavadam antuu jarigithe adhi bharat sainikudigaane chaavaali,,Safe
C021663,Tanglish,Offensive,evanavathu dislike ithu Mela pottinga ooooothaaaaaaaa,,Safe
C021669,Tamil,Hate Speech,பிற ஜாதியை தாழ்த்தியும் தன் ஜாதியை உயர்த்தியும் சித்தரிக்கும் படங்களால்( பரியேறும் பெருமாள் திரௌபதி) தமிழ் மக்களிடையே பகைமையையே வளர்க்கும். இதனால் எந்த சமூக மாற்றமும் மாறப்போவதில்லை.,,Safe
C021671,Tanglish,Hate Speech,koma patient + poltics = komali = tamil people....,,Offensive
C021672,Tanglish,Offensive,Padam nalla irundha idhukum support pannunga...epome commercial than nalla collection pannanuma enna....🤧,,Safe
C021676,Tanglish,Offensive,Awlo periya scene ella ille kullan sumar than,,Safe
C021677,Kanglish,Offensive,Yappa bhaya agutte,,Safe
C021678,Roman Telugu,Hate Speech,kshavaram ayithe gaanee vivaram teliyadu lendi prudhvi garu,,Safe
C021682,Tamil,Hate Speech,இந்த படம் அந்த மாதிரி ஆட்களை மட்டும் தானே வஞ்சித்துள்ளது . ஏன் நீங்கள் அவ்வாறு எங்கள் மண்ணையும் பெண்ணையும் அழிக்க எண்ணுகிறிர்களோ ? பின் எதற்காக அவ்வாறு இல்லாதவர்கள் பொங்கிறிர்கள் ? மறுபடியும் கூறிக்கொள்கிறோம் “எங்களுக்கு மண்ணும் பெண்ணும் ஒண்ணு!” சீண்டிபார்க்க வேண்டாம்!,,Safe
C021683,Kannada,Hate Speech,1.8k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ 🤔🤔ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ,,Safe
C021684,Kannada,Offensive,Parthasarathi ನಿ ಮುಂಡೆ,,Offensive
C021685,Roman Telugu,Hate Speech,Aadhoka party vadoka nayakuda villoka karyakarthalu,,Safe
C021689,Roman Telugu,Hate Speech,Rajakeeyam lo nenu miku full opposite kani miru mee brothers gurinchi chepthunte na kallu chemarchayi nagababu garu really love you,,Safe
C021695,Tanglish,Offensive,Kangana's older look looks totally fake,,Safe
C021698,Roman Telugu,Hate Speech,nikhil neeku super jodi kaavya,,Safe
C021700,Roman Telugu,Hate Speech,dear eeteevee vaariki dear ghnaapika entertainments vaariki dear ally gaariki sir adivi shesh gaariki madam saayi manjrekar gaariki,,Safe
C021701,Roman Telugu,Hate Speech,gundela paina kaadu gunde lopala vunnaru sear meeru,,Safe
C021702,Roman Telugu,Hate Speech,keeravani garu ee paataku pranam poesaaru adhbutam,,Safe
C021705,Kannada,Offensive,Tiktok ದೂಳು ivathinda,,Safe
C021706,Telugu,Hate Speech,అంత చిరాగ్గా వుంటే స్టేజ్ మీద కి ఎందుకెల్లార్ సార్,,Safe
C021709,Tamil,Hate Speech,ஒத்த டிரைலர் மொத்த கூட்டத்தையும் ஒன்னு சேத்துடுச்சி... நல்ல காதல கொண்டாடுற மாதிரி நாடக காதலையும் தோலுரிச்சி காட்டனும்ல. மலையமான் உடையார் சார்பாக படம் வெற்றிபெற வாழ்த்துகள்...,,Safe
C021715,Kanglish,Offensive,Telegram alli download maadkondu nodidare...theatre alli kammi,,Safe
C021719,Tanglish,Offensive,"Vera lvl la irukkum polaye , Hollywood movie trailer ku equal la irukke ,semma !!",,Safe
C021731,Telugu,Hate Speech,కుత్త చించి పరా దెంగావు,,Safe
C021740,Tanglish,Offensive,I support drowpathi.. ajith Thai nadaga kathal seithu ematriya salini kudumbathai vanvayaga kandikkuren.,,Safe
C021741,Kanglish,Offensive,Louda cinema director pyscho channagiro cinema ending allii haal mad da,,Offensive
C021744,Tamil,Hate Speech,அட சோத்துக்கு செத்தவங்களா...தீ சட்டி வாயங்களா...பாத்து வாய் எரிஞ்சிட போகுது...,,Safe
C021746,Tanglish,Hate Speech,dai poatta kunjikala nenga evalavu than dislike poattalum. enga kitta nerunga mudiyathu da devuku?????ka la... nanga epavume gethu da... mudincha mothi paru illa vediga parunga da anilskala....,,Safe
C021747,Roman Telugu,Hate Speech,pawan kalyan garu chiranjeevi garu personnel life kuudaa great nagababu nee save chesaru swaartham kontha vidanadi,,Safe
C021757,Tanglish,Offensive,Ratchasan padatha apadiye eduthurukan myskin baadu thevidiya payan.,,Offensive
C021759,Tanglish,Offensive,"Epo Thanya release ah aaiyiruku, adhukulla meme creator start pannitangaley da.... I came here after meme",,Safe
C021768,Tanglish,Offensive,Bigil veda kaithi tha semma movie,,Safe
C021770,Kannada,Hate Speech,Vitthal ಲೆ ಕುನ್ನಿ ಗಳ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ keldro mangya nan makla.. ನಿಮ್ಮ ಲುಚ್ಛನ್ ತರ ಬಕೆಟ್ ಹಿಡಿದು ಬೇರೆ ಲ್ಯಾಂಗ್ವೇಜ್ ಅವ್ರಿಗೆ... ಸೈಡ್ ರೋಲ್ ಮಾಡಿಲ್ಲ... ಮೊನ್ನೆ bigboss trp ಕಡಿಮೆ ಆಗಿದೆ ಅಂತಾ ಸಲ್ಮಾನ್ ಖಾನ್ ಗೇ ವಿಡಿಯೋ ಕಾಲ್ ಮಾಡವ್ರೆ... ಕುಚನ್ ಕೈ ಇಂದ ಏನು ಆಗಲ್ಲಾ bigboss also flop in trp...,,Offensive
C021776,Tanglish,Offensive,Samyukta from Rodies- mtv Anyone remember?,,Safe
C021777,Tanglish,Offensive,Thalaiva nee VA naanga irrukum nee maatum thaan Thalaiva,,Safe
C021794,Roman Telugu,Hate Speech,Adi sigrate taguthundhi observe chesara,,Safe
C021798,Tanglish,Offensive,Lokesh kanagaraj fans hit like atlee fans comment,,Safe
C021800,Tanglish,Offensive,Cinema va kolladhinga da Ayokya Arasiyal Avasaaris,,Safe
C021801,Tanglish,Offensive,entha kannada naiyai ennum tamilnattil erunthu anupalaiya?,,Safe
C021803,Tanglish,Offensive,Yendaaa ippdi kevalamaa kaase selav panreenga... Nallaa oru movie edthiruklaame... Ethooo mokka padam matiri irukk,,Offensive
C021805,Tanglish,Offensive,0:45 ai kutty moonji unakkennapa padathula nadikira naanga apdiya,,Safe
C021811,Roman Telugu,Hate Speech,annana telugu communication baanii improve cheshav,,Safe
C021813,Kannada,Offensive,NKn idddu ಟ್ರೋಲ್ ಅಂದ್ರೇ... ಬ್ರೋ ನಾನು ಟಿಕ್ ಟಾಕ್ ಗೆ ಅಡಿಕ್ಟ್ ಆಗಿದ್ದೇ... ಬಟ್ ನಮ್ ದೇಶಕ್ಕಿಂತ ದೊಡ್ದಲ್ಲ ಈ ಟಿಕ್ ಟಾಕ್... ಅಷ್ಟೇ... ಇನ್ನೋಂದ್ ವಿಷ್ಯ ನಮ್ ದೇಶದ್ ರೊಪೊಸೋ ಡೌನ್ಲೋಡ್ ಮಾಡಿ ಓಪನ್ ಮಾಡಿ ನೊಡುದ್ರು... ಅವ್ನಮ್ಮನ್ ಆ ಕಿತ್ತೋದ್ ಮುಂಡೇ ಬಿಂದು ಗೌಡ... ಅದ್ರಲ್ಲೂ ಸಾಯ್ತಾವ್ಳೇ ಗುರು.... ಅವ್ಳ್ಳಿಗೇ ಏನಾದ್ರು ಮಾಡಿ ಫೋನ್ ಯುೂಸೇ ಮಾಡ್ಬಾರ್ದು ಆ ತರ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ.... ಅವ್ನಮ್ಮನ್ ಹಂದಿ ತಿಕದ್ ತರ ಇರೋ ಮೂತಿನ ನೊಡಕ್ಕಾಕ್ತಿಲ್ಲ....,,Safe
