comment_id	language	category	comment
C027027	Telugu	Hate Speech	Avinash మంచోడు బ్రో episode mottham choodu just నాగబాబు అనమని చెప్పాడు అంటా బ్రో episode lo
C027029	Telugu	Hate Speech	మీరు చరిత్రలో నీలుస్తరు బ్రో Hands off to Your help full to poor people
C027036	Roman Telugu	Hate Speech	venakaala unnoonni adugu cheptaadu
C027038	Kanglish	Hate Speech	Namma deshadalli Somberigalu jaasthi..
C027041	Tanglish	Offensive	Dislike pottu kadupetararu my Lord
C027044	Tanglish	Offensive	#Na pathathellam Thingura #Oonai Illa.. #Pasichaa mattum vettai aduraa singaaamm...... #Ippa Kola Pasi la Iruken.. #Ethu kidachulm Vettai Adura veri la iruken.. #Nadul evan vanthalum #Eri midichitu poitae Irupen #s3 Dialogue #Singam Fever # Ithu verum Teaser than Ma..innum #Trailer #Main pic lam irukum.. Pathuuu Vayiru erinju Savungadaww
C027046	Tanglish	Offensive	Ketta paiyan sir intha Kaali
C027051	Tanglish	Offensive	Enda padam muluka ipdiye kathuviya.. ada saami namma naale keka mudiyadupa aala vidu
C027054	Telugu	Hate Speech	మీరు మీ ఫ్యామిలీ తగలెయ్య ఎక్కడినుండి పుట్టాడు రా మీ అందరూ మీరు మాట్లాడే భాష అసలు ఆ చిరంజీవి ఫ్యామిలీ దగ్గర మీ ఫ్యామిలీ ఎందుకు పని చేస్తుంది రా వెర్రి వెంగళప్ప నువ్వు నీ మాట్లాడను
C027055	Roman Telugu	Hate Speech	Nuv annantha mathrana Harsha Sai midha abimanam thaggadu ra
C027057	Tanglish	Offensive	Suriya, Ipadiye ne nadichutu irindhena, S10 la thonda vali vandhu sethruve, illa nanga kaadhu vali vanthu sethuruvom.
C027058	Tamil	Hate Speech	அடேய்...படிச்சு முன்னேறு னு அம்பேத்கர் சொன்னாரு டா... மேல்.சாதி பொண்ணு கூட படு***ட்டு முன்னேறு னு உங்க காதுல விழுந்திருச்சு போல... அதான் புத்தகத்தை தூக்கி எறிந்து.. பொம்பளப்புள்ள பின்னாடி சுற்றும் கூட்டம். சும்மாவா சொன்னான்.. கீழ்மக்கள் கீழ்மக்களே... த்தூ #திரௌபதி
C027059	Roman Telugu	Hate Speech	ee moment kii nizam gaa aricham
C027060	Tanglish	Hate Speech	Intha music engayo keta mathiri iruke ena padam
C027065	Roman Telugu	Hate Speech	Ekkuva seyaku inka chalu
C027071	Roman Telugu	Hate Speech	Bandla garu miru cheppindhi correct ithe condom ni 10k petti kontava dhenikaina oka limit untadhi bandla garu
C027080	Kanglish	Hate Speech	Sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane est kasta alva. yava gov sarilla sir nav egga comment madkondu saibeku aste
C027083	Telugu	Hate Speech	ఇలాంటి అన్ని చూపించేస్తే సినిమా చూస్తున్నాం అనే ఫీలింగ్ ఉండదు
C027086	Tamil	Hate Speech	* இது ஜாதி படம் இல்லை * பெண்களை அரக்கர்களிடம் இருந்து காப்பாற்றும் படம். * ட்ரைலரை பார்த்து விட்டு யார் கோபபடுகிறார்களோ அவர் தான் அரக்கர்கள்.
C027095	Tamil	Hate Speech	மொத்தத்தில் மூன்றுபேரையும் பொளக்கப்போறது,,,,,, ஒரு ஆள்தான். யாரு,,,ரசூல்தான் .
C027098	Telugu	Hate Speech	వేస్ట్ ఛానల్
C027099	Tamil	Offensive	இவளே ஒரு உச்சநீதிமன்ற திருட்டு குற்றவாளி இவிங்களுக்கு ஒரு படமா ,தமிழினத்துக்கு அம்மா வேலுநாச்சியார் படத்தை எடுங்கடா பின்பு இவருக்கு எந்த அளவு மரியாதைனு பார்ப்போம்
C027111	Roman Telugu	Hate Speech	Bochu pikanddii
C027114	Telugu	Hate Speech	మోడ్డ నోట్లో పెట్టి దెంగాలే
C027117	Kanglish	Hate Speech	Namma yalla sarkara nu hage ide bidi..
C027118	Roman Telugu	Hate Speech	Andhra lo Roads veyandi babu koncham. Accidents avthunnai, Vehicles anni damage avthunnai.. Krishna and West Godavari Roads aithey mari worst
C027122	Roman Telugu	Hate Speech	ramanagaaruu mea patta enni saarlu vinna inca vinaalani nijaaniki saampradaaya paddhatiloo sangeetam padevine maa lanty vaariki kuudaa maanchi energy istundi
C027130	Tanglish	Offensive	sama gandula iruken mudinja Tomorrow movie release pannunga please
C027132	Tanglish	Offensive	Thala is Daniel Craig punda baadu is great thala mass scan oru Sunni paya vivegam will surely become hit.. apdina nenchingana nee oru mutta punda da ama kunjungala
C027133	Tamil	Hate Speech	அட்ட கத்தி, காலா, கபாலி வரும் போது ஒருத்தனும் இல்ல ! இப்போ இந்த படத்துக்கு குருமா குஞ்சுகள் social மீடியா லா ஒரே கதறலா இருக்கு? டேய் அடங்க மறு ! அடி வாங்கு குரூப்ஸ் ! பேயாம படம் பாத்தோமா போனோமா னு இருக்கனும் ! இயக்குனர் அண்ணனுக்கு வாழ்த்துக்கள் !
C027135	Tanglish	Offensive	Dho vandhuduchula aduttha mugamoodi.. lol
C027139	Tamil	Offensive	டேய் நீங்க எடுக்காம இருக்குறதே அவங்களுக்கு செலுத்துற பெரிய மரியாதை தான் டா. டைரக்டர் விஜய் உனக்கு வேல வெட்டி இல்லனா வீட்ல சும்மா இருயா வர்ஷா வருஷம் ஒரு படத்த கந்தகோலம் பண்ணி வசிட்ர
C027144	Kanglish	Offensive	Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste.
C027155	Roman Telugu	Hate Speech	Love cheste chey ra andharaki chapala nu
C027160	Tanglish	Offensive	singam 2 mathiri irukku bgm mokkaiya irukku singam suriya nice
C027169	Tanglish	Offensive	Naeeeeeeeee dmk naeeee copy movie da uday stalin mokka
C027173	Kanglish	Hate Speech	Nkn en mathgalu guru nindhu ABBA tiktok li thirke shoki madorige Chapli thagond barsidhange super guru
C027180	Tamil	Offensive	அட mokka punda aamaiinnu neega 1M likes vaangalayada.... Poy evandhaya pudichu ***ngada
C027182	Kanglish	Offensive	Bosdike nimmappa sattaga ninu mosale kanniruhaktiyo..I'll a shocky madtiyo no do na madarchod.
C027186	Kannada	Hate Speech	ಸತ್ಯಕ್ಕೆ ದೂರವಾದ ವಿಚಾರ . ಯಾಕೆ ಸುಳ್ಳು ಹೇಳುತ್ತಾರಿ
C027190	Tanglish	Offensive	Diwali list la indha movie dhaan win pannum
C027191	Roman Telugu	Hate Speech	swami nee atitude ardham chesukune maturity ee world kii inca raledhumay bay after 20 years way may get thaat maturity real you aar amazing…
C027195	Tanglish	Hate Speech	BGM poda sonna varan varan poochandi song la Vara first edit panitapula....
C027200	Tanglish	Offensive	Trailer mokka da karthi punda magane
C027201	Tanglish	Offensive	ippo naame enna seivom hatters itku seruppaale adippom
C027204	Tanglish	Offensive	To Haters: Ungalku comfortable-a illana, neenga kanna mudikalam!
C027217	Roman Telugu	Hate Speech	garikapati narasimharao gaariki padmashree avaardu ravadam chaalaa chaalaa aanandamgaa undhi aayana upanyaasamu bharatadesa yuvataku aadarsam aayanaku marenno gowravaalu labhinchaalani manasara korukuntuvandanamulu
C027224	Tamil	Offensive	ரஜினி 96'ல வழுக்கையும் வெள்ளை தாடியோடயுமா இருந்தாரு..
C027232	Kanglish	Offensive	i love rakshit anna. super movie sule rasmika mandan ge chappali le hodibeku
C027233	Roman Telugu	Hate Speech	radhakrishna garu chaalaa samvatsaraala tarvaata meeru santoshamgaa kanipinchaaru subhaabhinandanalu meeku gourava governor medamgaaru navvutune nippulu cherigaaru
C027237	Tanglish	Offensive	Batman maathri irukku ana maranama irukku
C027257	Tamil	Offensive	Dei potta kuthingala nenga padam edunga parunga kondadunga da.....Athuku en da theva ila ma enga thalaivar ah pesuringa potta kuthingala....keezh sathina vettuvinga....mel saathina kooti kudupinga ...Ithan unga buthi....ithan unga buthi...ithu ungal veetu pengaluke theriyum....Athan engala nambi varanga...unga yokidha enanu unga veetu ponnungaluke theriyum.....nanga yarum katharala....nenga mattume katharuringa......சாதி ஒழிப்பே மக்கள் விடுதலை.....
C027259	Telugu	Hate Speech	అదే సీబీఐ అంటే కచరాలకు ఎందుకు బయం
C027260	Tamil	Offensive	டேய் நடிச்சா மட்டும் போதாது..அந்த படம் திரைக்கு வர கொஞ்சமாவது உதவி செய்ய வேண்டும். GYPSYயை தான் கேட்கிறேன்...போயி ராஜு முருகனுக்கு உதவி செய்! இந்த மாதிரி இயக்குநர் தான் உன்னை ஒரு முழு நடிகனாக தொடரச் செய்கிறார்கள். அதை மனதில் வைத்துக்கொண்டு போயீ GYPSY வெளி வர உதவி செய்.
C027262	Roman Telugu	Hate Speech	Parents ani ippudu antunnav, meru movies lo chese romance parents ni drushti lo pettukoni, children ni drushtilo pettukoni chesthunnara
C027263	Roman Telugu	Hate Speech	chaalaa chakkaga cheppinanduku adhi kuudaa telugulo thanks shree reddy garu
C027268	Tamil	Hate Speech	டைலாக் அனைத்தும் வேற லெவல்...\r \r BGM செம...\r \r நாடக காதல் செய்யும் நாய்களுக்கு சரியான செருப்படி...
C027270	Tanglish	Offensive	Vidhya balan ku role eh illa
C027275	Roman Telugu	Hate Speech	Chavu Nenu avadu apadu
C027277	Kanglish	Hate Speech	Dislike madidavar rashmika fans irbek
C027284	Kanglish	Offensive	Dabba movie Soo sad
C027285	Tanglish	Hate Speech	Ithu 96 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 aiiyooo mudiyala da deeei
C027287	Kanglish	Offensive	yako le..... bartya? baro takat idya?
C027288	Tanglish	Hate Speech	Idhe poi unlike pottawanga yaaru daaaaa
C027291	Tanglish	Hate Speech	Mokka Epo patha lump singam nu Vera story eh illiya Epdiyum singam 100 varaikum edupingala manangetavangala
C027293	Tanglish	Hate Speech	Makkalta kaitatu vaangae vivasayatha base panni Padam edukirainga idanala Tamil cinemavukum use illa vivasaigalukum use illa
C027294	Tanglish	Offensive	you are anti indian tamil 🤣
C027297	Kanglish	Offensive	Hatrale akige bindu gowda ge
C027298	Kanglish	Offensive	Tusmika manganna Na tikha uriyang Ede... Rakshith Shetty ni hinge belibeku..avl mukli uriyeng
C027299	Tanglish	Hate Speech	50k dislikes anils current dialogue nanga dislike Pannalaaa daww nu sollitu, silent uh dislike panninu suttungaa 🤦‍(not all) Eruku Mersal ku erukku 🤗
C027300	Roman Telugu	Hate Speech	ee mata chalu ee dhairyam chalu
C027301	Tanglish	Offensive	daai siva enga da iruka inga trailer release pannitanga da atleast nee teaser aachu release pannu da
C027303	Tanglish	Offensive	Dei 44k views than pathu iruki epdi da 61k views like panna mudiyum
C027305	Telugu	Hate Speech	KCR పుచ్చకాయ జ్యూస్ తాగు
C027306	Tanglish	Offensive	Unga kooda poi sasikumar ah chee
C027308	Roman Telugu	Hate Speech	Suma Akka u r super ni pakkana adu enduku chandalam ga
C027310	Telugu	Hate Speech	ఆమ్మో పాపా చాలా స్పీడ్ మీద ఉంది కుర్రాళ్లకు పోయేకాలం వచ్చింది
C027313	Tanglish	Hate Speech	THALA, THALAPATHIYA VACHI SENJITAAN. 🤣🤣🤣IVAN SIRICHI KADAISIYILA THALA, THALAPATHY FANSA AZHA VACHITTAAN.
C027316	Telugu	Hate Speech	పాపం అతన్ని చూస్తే చాల జాలి వేస్తుంది అందరు కలిసి ఇలా ఇరికించేసి వీడియో తీసి సోషల్ మీడియాలో పెట్టడం ఎంతవరకు కరెక్ట్.. ఎమ్మెల్యే కేతిరెడ్డి గారు మీరు హయ్యర్ ఆపీసర్ లని ఇలా ప్రశ్నించి వీడియో పెట్టండి. ఇలాంటి చిన్న ఉద్యోగుల ని ఇబ్బందులు పెట్టి, మానసికంగ వాళ్లని హింసించకండి.
C027317	Roman Telugu	Hate Speech	idhi nayakulu ante jai janasena
C027319	Tanglish	Offensive	inimey dhan sirapana sambavangala pakka pora.. vera level thalaiva.
C027334	Tanglish	Hate Speech	De nayingla thalaivareye kindal pandringla. Kandipa unga pado flop da
C027336	Tanglish	Offensive	Yen trending la varala...knjm enanu parunga da
C027341	Roman Telugu	Hate Speech	Ippati varaku peddha heroes ki chinna actors kaka pattaru Ika nunchi pedda heroes thodalu kottada lu meesaalu meda gokkodalu manesi chinna heroes ki value iche time vachesindhi
C027345	Telugu	Hate Speech	పద్ధతుల గురించి మీరు మాట్లాడాటం ఏంటి రా హౌలే కేటీర్
C027347	Tanglish	Offensive	Kaithi semmayarukum pola asuran appa bayangaram bigil jolyarukkum
C027359	Roman Telugu	Hate Speech	correct gaa chepparu sir next time maeru cm kaavaali
C027361	Tanglish	Hate Speech	Oru puthu trailer vanthura kudathu.. odane likes kettu picha yeduka aara michuruvanga..
