comment_id,language,category,comment,english_translation
C004897,Kannada,Offensive,nayak ನಿಮ್ಮ ಅವ್ವ ಊರ್ ಹಾದರಗಿತ್ತಿ ಅಂತೇ 🤣🤣🤣🤣ಒನ್ ನೈಟ್ ಕಳ್ಸ್ಕೊಡು ನಿಂಗೆ ತಮ್ಮ ನ್ನ ಕೊಡ್ತೀನಿ... ಲೋ ಚೋದು bookmyshow alli hogi nodu ದಬಾಕ್ 3 ರೇಟಿಂಗ್ಸ್ 63% ede. ಇನ್ನು ಒನ್ ವೀಕ್ ಆಗಿಲ್ಲ ತು.. ಹೋಗಿ ಒಡೆಯ ರೇಟಿಂಗ್ಸ್ ನೋಡು 15 ಡೇಸ್ ಆದ್ರೂ 80% ಇದೇ... ನೋಡು ಬೇಕಾದ್ರೆ ಗಾಂಡು ಸುಮ್ನೆ ಯಾಕ್ ತಿಕಾ ಉರ್ಕೋತಿಯ ಲೌಡೆ... ನಿಮ್ಮ ಲುಚ್ಚಾ continues 4 ಫ್ಲಾಪ್ ಫಿಲಂ ಕೊಟ್ಟ ಯಾಪ್ಪಾ ತು ಫ್ಲಾಪ್ ಸ್ಟಾರ್ ಬಳೆಗಾರ 🤣🤣🤣🤣🤣..,
C004898,Telugu,Hate Speech,పాల్ Comedy చేసినట్టు ఉన్నా పాల్ చెప్పేది 100 నిజం…,
C004900,Roman Telugu,Hate Speech,deenamma jeevitam job lu vodilesi neetho vochi poraataalu cheyali anpistundi anna,
C004903,Tanglish,Offensive,Dei gotha Hip Hop adhi Un suthula bedhi.. Thalapathy kalaikirya gotha keechiruva da kudhi..,
C004905,Tamil,Offensive,தவடியா மவங்களா ...தமிழன் என்னைக்கும் தளபதி தான்,
C004915,Tanglish,Offensive,Keela avlo Peru irunthum epdi da mela vantha... VJS: Atha keela irukavanta kelu da,
C004918,Kannada,Offensive,MONSTER_KANNADA nಆಯ್ತು ಕಣೋ.... ಇವಾಗ ನೀನು ನನಗಿಂತ ದೊಡ್ಡ ಷಂಡ ಅಲ್ಲ ಅನ್ನೋದಾದ್ರೆ ನಿನ್ mobile no. ಹಾಕೋಕೆ ಏನೋ ಕಷ್ಟ???? ನೀನ್ ನಿನ್ mobile no. ನಿನ್ ನಿಜವಾದ ಹೆಸರು ಹಾಕ್ಲಿಲ್ಲ ಅಂದ್ರೆ.... ಮೇಲೆ ನೀನು ಬೈದಿರೋ ಅಷ್ಟೂ comments ನಿಂಗೆ ಉಲ್ಟಾ ಆಗ್ಲಿ.... ನಿನ್ನಮ್ಮನ್,
C004924,Roman Telugu,Hate Speech,Janasena evarithoo kaliste vallu Sanka naki poddi,
C004931,Tanglish,Offensive,Antha kaalaththu Taiwan video games maathiri irukku.. kodumai,
C004933,Tanglish,Offensive,marana mokka teaser.............better than vedalam teaser,
C004934,Roman Telugu,Hate Speech,Telugu rastrala nayakulu matlade matalaku pichilestundi,
C004936,Tanglish,Hate Speech,Idhula kooda football la pathi edho visiyam iruku Aana Bigil padathula...,
C004940,Kanglish,Offensive,First adu yava app anta tilkolo g m n,
C004944,Kanglish,Offensive,R Nim amman/akkan bagge baidna loude... Suvar gandu andre Neenu adkke baide... Ella nim DBabes Thara ne,
C004949,Roman Telugu,Hate Speech,Arey edi ammai kadura anti,
C004951,Tanglish,Hate Speech,Wish panrathula kuda jaathiya..Jaathiye vendanu tha intha maari padam edukaranga . Ana Inga paatha wish panravan poora aalukoru jaathiya sollitu pora... Nanbargal ellarum nalla enathula tha wish panringa... Irunthalum jaathi per podrathu avvalavu sariya illa.. etho Oru vithathula thappatha irukku...,
C004961,Roman Telugu,Hate Speech,police forest department 2kalasi poraadaaru paapam daani baari nundi prajalni,
C004969,Roman Telugu,Hate Speech,jp nadda ki gudda pagili povali bjp vasthe telangana devolop avadhu,
C004971,Tanglish,Offensive,Akshay Kumar ku bathila Siva Kumar ah potrukanum thappu pannitanga,
C004974,Kanglish,Offensive,Kittod nanmaklu maarayya,
C004975,Tanglish,Offensive,Only bigil🤩..... Kaithi ?ethu enna trailer?,
C004976,Tanglish,Offensive,Diwali Ku vandha nalla irukum asuran bigil kelmbi irukum,
C004980,Roman Telugu,Hate Speech,chaalaa chakkaga tikamaka lekunda navala meeda cinema meeda aasakti perigela vivarinchaarudhanyavaadaalu,
C004984,Tanglish,Offensive,Padam paathutu trailer paakuravaga like poduga,
C004986,Tanglish,Hate Speech,"Trailer vera level... Aana ini mel mood vanthichu na un jaadhi ponnoda bittu padam mattum paarunga indian bhabhi, naughty america, Brazzers lam paaka kudathu ok va jaadhi pundaingala 🤣🤣🤣",
C004991,Roman Telugu,Hate Speech,moothiki unna mask teesi pettu brow postlekunte bhayapadutunnav anukuntaaru,
C004993,Roman Telugu,Hate Speech,idhi ee veediyo ennisaarlu chushano ennisaarlu navvukunnano naake tiliyadu,
C005003,Tanglish,Hate Speech,aahaan..... aracha maava arapomaa.....thovacha thuniya thovapomaa...,
C005017,Roman Telugu,Hate Speech,ne notlo na modda delete cheeyi ra gandu,
C005025,Tanglish,Offensive,43k dislikes katharals... avalovu bayama....,
C005026,Roman Telugu,Hate Speech,paruchuri gopala krishna gaari kii namaste mimmulanu modatisaari bhargava ramudi cinemalo chusanu super verity action saar,
C005027,Tanglish,Offensive,Ennada “ellam Avan seyal “ movie remake ka?..,
C005028,Kanglish,Offensive,v kudlu elladidre nindu tegedu kodu bvc ninna luccjanige handidu maasa kodu modalu baavali chalpat Singh side actor🤣🤣,
C005029,Tamil,Offensive,"நானும் ரொம்ப வருஷமா பாத்துட்டு இருக்கேன் விஜய் அண்ணா கெட்டப் சேன்ஜ் பண்ணுவாருனு, காலம் மாறிடுச்சு, தொழில்நுட்பம் மாறிடுச்சு, நிறைய நடிகர்கள் வந்து போய்ட்டாங்க. நேத்து வந்த சிவகார்த்திகேயன் கூட கெட்டப் சேன்ஜ் பண்ணிட்டாப்ல, இன்னும் இவர் இப்படியேதான் இருக்கிறார். ---------- அண்ணா ரசிகைகளுக்கு: என்ன ரசனை உங்களுக்கு! உங்களினால் தான் இன்னும் தமிழ் சினிமா முன்னேறாமல் இருக்கிறது.",
C005032,Roman Telugu,Hate Speech,annaiah printing mission dwara 6093 kotla roopayalu vann day printing,
C005037,Tanglish,Offensive,Adapaavingala trailer naa open pannumbodhu 6th view paarthu muduchitu varumbodhu 20k ahhh Thalaivaaaa nee gethu dhaaa,
C005044,Tanglish,Hate Speech,paavam amayan fans rombhe aadareenge.but deepavalikku unge nilamaya ninaicha ayyo pavam,
C005046,Tanglish,Offensive,Shankar sir enna da panni vachi irrukaru nee movie da idhu,
C005047,Tanglish,Offensive,mokka trailer da....ethuku than evalo scene aah...thuuu.....kevalam ethuku vedalamme paravala,
C005054,Tanglish,Hate Speech,"Thalaivar munnadi Thalapathyum illa thalayum illa, thalaivar thaanda massu !!!",
C005056,Tanglish,Offensive,Nan hero kaga padam pakaraven illa kathai kaga pakaraven.. Athu Puthusa irukanum.,
C005058,Roman Telugu,Hate Speech,"Siggu, neethi leni",
C005064,Tanglish,Offensive,Dislikers naam tamizhar katchii pooleeee.... Parvalaiyaaa konje aalu irukkangaleee,
C005067,Tamil,Hate Speech,கொரியன் படம் பாருங்க இதை விட சிறப்பாக இருக்கும் I saw the devil,
C005075,Tamil,Hate Speech,காலா.காபலி.அசுரன்.பாரியேரும்.பெருமள் வந்த அப்பே பெத்தினுபோன சாதி வெறி இப்பே வந்து நொட்டுதே 🤣🤣🤣poda punda passagala ungaluku sprota oru padam varuthu ila adhan attam athigama iruku,
C005077,Roman Telugu,Hate Speech,"Emumdi le Narayana swamy... Court karchulu, lawyers karchulu...etc anni NEXT YEAR FEES PENCHI, VASULU CHESUKOVACHU... ANTHE GA.. PILLALA USURU TAGILINDI.",
C005081,Tanglish,Offensive,Kolakandla irruka pudichavanga like here,
C005090,Tanglish,Offensive,Kadasi santhanam oru comedian iruntha avanumyum ipadi matingila ya,
C005091,Tanglish,Offensive,ootha..sema trailer..intha mathiri padam eppa da varumnu irukukom...mohan bro...neega sema...kandipa ellaru family yoda poi paapom.oru ponnada annana soldren itha padam kandipa ella samugatha sertha pengalum parkanum,
C005095,Tanglish,Hate Speech,Ella movie um KGF aaida mudiyaathu da,
C005103,Roman Telugu,Hate Speech,mea saahasaanikimi samskaaraaniki kooti dandaalu,
C005107,Tamil,Offensive,Trailer செம ஆனா Bgm கேட்டவுடனே ராஜா அவர்களின் பேட்டி '96 படத்தை குறித்து பேசியது எனக்கு ஏன் இப்ப ஞாபகத்துக்கு வரனும்..,
C005112,Tamil,Offensive,Mokka mokka mokka trailer டா அஜித் fans பாவம் டா,
C005116,Roman Telugu,Hate Speech,Ary west lanjakodukularaa.....,
C005118,Roman Telugu,Hate Speech,Yem matladuthunnav ra? Naralu kattai poiniy Neeku lekkalenduku ra ayya? Weekend politician,
C005120,Kanglish,Offensive,Sir. Movie bagge eradu matilla. Adre ivatu multiplex jasti agi bittive. Rate kooda bhayankara. Ondu nominal price idre hogbahudu. Tumba janru kooda primenalli,
C005124,Telugu,Hate Speech,ఇ జోకర్ గానికి ఓటు ఎవడ్రా వేసింది #dont vote for malla reddy,
C005128,Kanglish,Offensive,Avl amman tullu navenu Chinese mobile,
C005134,Tanglish,Offensive,Adeii unnaku ethu thevaiya? Mugamidi part 2,
C005136,Tanglish,Offensive,Soori comedy panranu yedho pannitu irukan,
C005139,Kannada,Offensive,nayak ನಿಂಗ್ ತುಲ್ಲುಗೆ ಫ್ಲಾಪ್,
C005140,Tanglish,Offensive,Hyy Eanyaa Vijay sethupathi ah last ah intro pannenkaa.,
C005156,Tanglish,Offensive,Next flop Ku ready aidich..petta 70 vayasu aich pooi rest edu...nankalum unmela kola veriyoda irukkom...,
C005161,Roman Telugu,Hate Speech,taggedele shree rama chandruduharischandrudu lanty vaaru analysmaglers kaadu meeru asalaina hero guruvu garu,
C005162,Tanglish,Offensive,Acting to nxt level of thala ...U1 maranabangam..,
C005164,Tamil,Offensive,கபாலி படம் வந்து....இதுவரைக்கும் ( 150 days ) teaser unlike 17500 மட்டுமே...ஆனால்.... பைரவ டீஸர் வெளிவந்து ...இரண்டு நாட்களிலேயே.. 26300 unlike...! ப்ளீஸ் ....தலைவர் ரஜினியுடன் யாரையும்....ஒப்பிடாதீர்கள்...! மீறி...ஒப்பிட்டால் உங்களுக்குத்தான் ...அசிங்கம் ....!,
C005174,Roman Telugu,Hate Speech,roeju ee sang vintaanu naa ring tone idhe anna super sang,
C005175,Tanglish,Offensive,Comment section ool mari erukunu soldravanga like this Watha... Like vechinu ena daw sathika poringa,
C005178,Kanglish,Offensive,420 nan maga krishana,
C005180,Tanglish,Offensive,Ajith kummar thevidiya mavan avA ammave okkanum,
C005187,Telugu,Hate Speech,"ఈ దిబ్బ మొహం దాన్ని దూరం నుంచి చేస్తేనే షాక్ అవతరు,",
C005188,Telugu,Hate Speech,దొంగలు దొంగలు కొట్టుకు కుంటారు అంటే ఏందో అనుకున్నా అది ఏందో ఈరోజు మీ అసెంబ్లీలో మీరు మాట్లాడే మాటలు యావత్ తెలంగాణ ప్రజలు గమనిస్తున్నారు ....,
C005193,Roman Telugu,Hate Speech,NTR film same Lakshmi garu chepinattu tisaru real story Am extra topics add cheyaled Jai RGV NTR story mothm lakshmis ntr lo poorthi ga chupincharu Jai NTR,
C005198,Tanglish,Offensive,Entha Naya Irunthalum Sari(Thala_Thalaikku ).Aduthu Thanada .Thala The Mass.,
C005205,Telugu,Hate Speech,ఎందుకు sir అయిపోయిన పెళ్లికి మేళాలు వదిలేయండి sir ఇద్దరూ ఇలా తిట్టుకోవడం జనాలకి వినోదం అయిపోయింది sir,
C005207,Tamil,Hate Speech,ட்ரைலர்க்கே பயந்து போய் படத்தை தடை பண்ணனும்னு சொல்லி பலபேர் கேஸ் போட்றானுங்க ... படம் வெளிய வந்தா செத்துடுவானுங்க போல,
C005208,Kanglish,Offensive,Ok Bro.... Bt gurudeshpande avru tamilindane jasti movie na remake madtirodu..... Ok hego paapa nam prajwal ge ondu break sigli,
C005219,Tamil,Hate Speech,கிளடுவின் ரசிகர்கள் நாளை போராட்டம் அறிவிக்க வாய்ப்பு ...,
C005226,Roman Telugu,Hate Speech,adhi ento nuv vrang family loo unnaavu broney speech loo kampalsareegaa social responsibility untundihats off too you,
C005229,Roman Telugu,Hate Speech,​jai anita akka jai tdp jai telugu desham jai lokesh jai tdp,
C005233,Tanglish,Hate Speech,Sema mokka Joaquin Phoenix yenna thakkali thokka,
C005239,Tanglish,Hate Speech,Valarave matingala da neegala? ada pongada neeyum un mokka padamum! Indha yezhavukku ticket charge vera increase pannarangalam! Kali yugam!,
C005248,Roman Telugu,Hate Speech,intha chakkati cinema teesinandu meeku elaa krutagnatalu cheppaalo ardham kavatam ledu ee classic movie charitra loo nilichipotundi,
C005252,Tanglish,Offensive,Indha maari trailer kku ellam evan da unlike panradhu????,
C005254,Kannada,Hate Speech,ಚಿತ್ರದ climax ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,
C005256,Kannada,Offensive,ಅಣ್ಣಾ ಚೆನ್ನಾಗಿ ಉಗಿತಿರಾ,
C005265,Tanglish,Offensive,Comment section leh anils vaire erenji katererange 🤣🤣🤣🤣! Poi vere edetele umbe*ge! Iteh thala koteh! Enge trailer,
C005267,Tanglish,Offensive,Ippadi neraya neraya neraya.......manda fulla narachu pochu...idula punchu...vera lvl trailer,
C005269,Tanglish,Offensive,Karthi anna ke ivlo mass angle na...thalapathy ku,
C005272,Roman Telugu,Hate Speech,Sudder jafaa,
C005273,Tanglish,Offensive,Trailer partaale terithu next year #Thalapathy64 epdi irukum’nu veritthannnaam!!!,
C005280,Roman Telugu,Hate Speech,great saar real fight,
C005290,Roman Telugu,Hate Speech,Edi lanja kabate ela janalanu chedakodutundi,
C005295,Tanglish,Offensive,Anandhi pesura dialogue yaruku advertisement mari theriyudhu?,
C005310,Tanglish,Offensive,Va thala vaaa orthar Mela visuvasam katturathukaga innoruthara Yan acigam paduthuriga ogga nikiraru yanga thala,
C005313,Kanglish,Hate Speech,No way chance illa ivaga elli edane proof kodi nambteevi,
C005316,Tanglish,Offensive,Ne yennai periya VASOOL MANAAN aah..........................Turely said.,
C005318,Tamil,Hate Speech,முத்தையா அண்ணனுக்கும் சாதி சாயம் பூசினார்கள் இப்பொழுது மோகன் அண்ணனுக்கும் சாதி சாயம் பூசி விடுவார்கள்,
C005319,Roman Telugu,Hate Speech,Ilanti avamanalu chiru ni megastar ga nilabettai He is our inspiration Love you chiru,
C005320,Roman Telugu,Hate Speech,radhakrishna garu aakella raghavendra gaari nee interview cheyandi memu enthagaano eduru chustunnamu,
C005324,Tanglish,Offensive,0 haters in world chiyaan vikram,
C005326,Tanglish,Hate Speech,Super Star.nu kooda Paakaama Vachi Senjirukaanugaley..,
C005328,Tanglish,Offensive,Plant Vs Zombies game Ooda music mari iruku,
C005330,Roman Telugu,Hate Speech,ekkada stop chesado akkade kottestaadu virat bhai kii telusu othidi elaa thattukovaalo,
C005344,Tanglish,Offensive,Petta pera ketta Chuma athruthula,
C005350,Tamil,Hate Speech,"அடங்குனா, அடங்க கூடாதுனு எங்க அண்ண சொல்லிருக்காப்புல,,,,",
C005362,Roman Telugu,Hate Speech,Title leak ayithe entiii leak avakapothe entiii....maku enti yee golaaa....title entooo mee build up entooo,
C005367,Telugu,Hate Speech,పొరపాటున jr.ఎన్టీఆర్ గానీ BJPలో చేరారనుకో.బుర్రతక్కువోడా నీబుర్ర రామకీర్తన పాడుతుంది.అదెలాగో నీకు 2024కి ముందే తెలుస్తుంది నీకు.,
C005371,Tanglish,Offensive,Ivan ethuku ya teve illame kattikittu irukan,
