comment_id,language,category,comment,english_translation
C068492,Telugu,Offensive,"బై ద వే, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు #WomenSafety","by the way, people like you shouldn't be given any attention at all"
C068496,Roman Telugu,Offensive,"Nijam cheppalante, Noru moosuko, neeku sambandham ledu idulo Gurthu pettuko.","honestly, shut your mouth, this has nothing to do with you remember this."
C068503,Roman Telugu,Offensive,"By the way, Nee level chuste jaaliga undi Gurthu pettuko. !!!","by the way, seeing your level is honestly pitiful remember this."
C068504,Telugu,Offensive,"ఏయ్, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు ఓకే నా? 🔥","hey, waste fellow, why do you post nonsense like this ok?"
C068505,Telugu,Offensive,"ఊరికే చెప్తున్నా, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది నిజంగా. 😤","just saying, you can find better content anywhere than this really."
C068506,Telugu,Hate Speech,"మావా, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు అర్థమైందా? #WomenSafety","bro, women don't have their own opinions, they just repeat what someone told them got it?"
C068512,Telugu,Hate Speech,"చూడు, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు నమ్ము నన్ను.","look, there's no need to take people like this seriously at all trust me."
C068513,Roman Telugu,Hate Speech,"Mava, Adavallu eppudu over-ga react avutharu Idi nijam. ??","bro, women always overreact this is true."
C068518,Roman Telugu,Hate Speech,"Hey, Ilanti adavalle asalu samasyalaki karanam Nijanga. smh","hey, women like these are the real cause of problems really."
C068521,Roman Telugu,Hate Speech,"Urike cheptunna, Feminists valle samajam padaipotundi Nijanga. #WomenSafety","just saying, feminists are ruining society really."
C068526,Roman Telugu,Offensive,"Mava, Ilanti chettha aalochanalu ekkada nerchukunnav Nijanga.","bro, where did you learn such trashy thinking really."
C068527,Telugu,Offensive,"ఏయ్, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది ఇది ఫైనల్. 😢","hey, people like you have ruined social media this is final."
C068531,Telugu,Hate Speech,"బై ద వే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం 😢","by the way, everyone who posts content like this is the same kind"
C068533,Roman Telugu,Hate Speech,"Ila chudu, Vallu maatladedi vinadam kuda time waste Anthe. smh","see here, even listening to what they say is a waste of time that's it."
C068541,Roman Telugu,Hate Speech,"By the way, Vallaki eppudu edo oka complaint untundi anthe Idi nijam. 🙄","by the way, they always have some complaint or the other, that's it this is true."
C068544,Telugu,Hate Speech,"ఇలా చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది ఫైనల్. 😤","see here, women like these are the real cause of problems this is final."
C068550,Roman Telugu,Offensive,"Ila chudu, Waste fellow, enduku ilanti post pedatavu Nammu nannu.","see here, waste fellow, why do you post nonsense like this trust me."
C068553,Telugu,Hate Speech,"చూడు, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు అర్థమైందా? 😔","look, they only know how to play the victim card all the time got it?"
C068554,Telugu,Hate Speech,"ఒక్క మాట, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు సీరియస్‌గా. ...","one thing, they only know how to play the victim card all the time seriously."
C068556,Roman Telugu,Hate Speech,"Chudu, Vallaki eppudu victim card play cheyadame telusu Nammu nannu. 😢","look, they only know how to play the victim card all the time trust me."
C068557,Telugu,Hate Speech,"బై ద వే, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే సీరియస్‌గా. !!!","by the way, they always have some complaint or the other, that's it seriously."
C068561,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు నమ్ము నన్ను. 🔥","see here, women always overreact trust me."
C068563,Roman Telugu,Offensive,"Okka maata, Neelanti vallaki attention ivvakudadu asalu 🙄","one thing, people like you shouldn't be given any attention at all"
C068564,Telugu,Offensive,"ఏయ్, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో నమ్ము నన్ను.","hey, shut your mouth, this has nothing to do with you trust me."
C068568,Telugu,Offensive,"బై ద వే, ఇలాంటి చెత్త ఆలోచనలు ఎక్కడ నేర్చుకున్నావ్ సీరియస్‌గా.","by the way, where did you learn such trashy thinking seriously."
C068580,Roman Telugu,Hate Speech,"Nijam cheppalante, Adavalla maatalu eppudu nammakudadu asalu Nammu nannu. 😡","honestly, you should never trust what women say trust me."
C068587,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు అంతే.","bro, women always overreact that's it."
C068590,Telugu,Hate Speech,"బై ద వే, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు అర్థమైందా?","by the way, they only know how to play the victim card all the time got it?"
C068592,Telugu,Offensive,"మావా, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది నిజంగా. ??","bro, you can find better content anywhere than this really."
C068595,Telugu,Hate Speech,"విను, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు సీరియస్‌గా. !!!","listen, you should never trust what women say seriously."
C068605,Telugu,Hate Speech,"విను, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు నమ్ము నన్ను. 😢","listen, they only know how to play the victim card all the time trust me."
C068606,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు ఇది ఫైనల్.","hey, you should never trust what women say this is final."
C068609,Roman Telugu,Offensive,"Chudu, Waste fellow, enduku ilanti post pedatavu Idi final. ...","look, waste fellow, why do you post nonsense like this this is final."
C068616,Telugu,Hate Speech,"విను, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం అర్థమైందా? 😡","listen, everyone who posts content like this is the same kind got it?"
C068617,Roman Telugu,Offensive,"Chudu, Dini kante better content ekkadaina dorukutundi Arthamaindha? 😔","look, you can find better content anywhere than this got it?"
C068627,Roman Telugu,Hate Speech,"Chudu, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu !!!","look, this generation of women don't even deserve respect"
C068628,Telugu,Hate Speech,"చూడు, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు అంతే. ...","look, they're all the same, doing all this just for attention that's it."
C068629,Telugu,Offensive,"మావా, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది ఓకే నా? 😔","bro, what you say never makes any sense ok?"
C068630,Telugu,Offensive,"ఊరికే చెప్తున్నా, ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ #WomenSafety","just saying, why are you always so negative"
C068634,Telugu,Hate Speech,"బై ద వే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం ఓకే నా? 🔥","by the way, everyone who posts content like this is the same kind ok?"
C068635,Telugu,Offensive,"ఏయ్, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు ఓకే నా?","hey, never seen such a trash video ok?"
C068636,Roman Telugu,Hate Speech,"Okka maata, Ilanti adavalla valle magavallu badhapadedi Nammu nannu. smh","one thing, it's because of women like these that men suffer trust me."
C068647,Telugu,Offensive,"చూడు, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది అర్థమైందా?","look, people like you have ruined social media got it?"
C068648,Telugu,Hate Speech,"ఇలా చూడు, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది !!!","see here, feminists are ruining society"
C068649,Roman Telugu,Hate Speech,"By the way, Ilanti adavalle asalu samasyalaki karanam Nammu nannu.","by the way, women like these are the real cause of problems trust me."
C068651,Roman Telugu,Offensive,"Nijam cheppalante, Nuvvu maatladeముందు kaastha aalochinchu Ok na?","honestly, think a little before you speak ok?"
C068656,Telugu,Offensive,"ఏయ్, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది 😢","hey, what you say never makes any sense"
C068664,Telugu,Offensive,"ఇలా చూడు, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు ఇది ఫైనల్. 😡","see here, have you lost your mind, talking like this this is final."
C068667,Telugu,Offensive,"బై ద వే, నీ లెవెల్ చూస్తే జాలిగా ఉంది ఓకే నా? 😡","by the way, seeing your level is honestly pitiful ok?"
C068673,Roman Telugu,Offensive,"Chudu, Neelanti vallaki attention ivvakudadu asalu Seriously-ga. ...","look, people like you shouldn't be given any attention at all seriously."
